ID,Response Round,Questionnaire Version,Group,Myocardial InfarctionA,Myocardial InfarctionB,Chronic Fatigue SyndromeA,Chronic Fatigue SyndromeB,BaldnessA,BaldnessB,Lack of Sexual DesireA,Lack of Sexual DesireB,AlcoholismA,AlcoholismB,Premenstrual SyndromeA,Premenstrual SyndromeB,Panic DisorderA,Panic DisorderB,AnorexiaA,AnorexiaB,GriefA,GriefB,DeafnessA,DeafnessB,Erectile DysfunctionA,Erectile DysfunctionB,Motivational Deficiency DisorderA,Motivational Deficiency DisorderB,OsteoporosisA,OsteoporosisB,Gambling AddictionA,Gambling AddictionB,Tension HeadacheA,Tension HeadacheB,Work ExhaustionA,Work ExhaustionB,HIVAIDSA,HIVAIDSB,InfertilityA,InfertilityB,ADHDA,ADHDB,Prostate CancerA,Prostate CancerB,PneumoniaA,PneumoniaB,InsomniaA,InsomniaB,ObesityA,ObesityB,Drug AddictionA,Drug AddictionB,Male MenopauseA,Male MenopauseB,AgeingA,AgeingB,TranssexualismA,TranssexualismB,Alcoholic Liver CirrhosisA,Alcoholic Liver CirrhosisB,SchizophreniaA,SchizophreniaB,Restless Legs SyndromeA,Restless Legs SyndromeA,Age Related Muscle LossA,Age Related Muscle LossB,Adult Onset DiabetesA,Adult Onset DiabetesB,SmokingA,SmokingB,AutismA,AutismB,Nighttime VoidingA,Nighttime VoidingB,BulimiaA,BulimiaB,Generalized Anxiety DisorderA,Generalized Anxiety DisorderB,SleepApneaA,SleepApneaB,WrinklesA,WrinklesB,Elevated CholesterolA,Elevated CholesterolB,BreastCancerA,BreastCancerB,FibromyalgiaA,FibromyalgiaB,Elevated Blood PressureA,Elevated Blood PressureB,Dental CariesA,Dental CariesB,LungCancerA,LungCancerB,Female MenopauseA,Female MenopauseB,MalnutritionA,MalnutritionB,Irritable Bowel SyndromeA,Irritable Bowel SyndromeB,HomosexualityA,HomosexualityB,Refractive ErrorA,Refractive ErrorB,Lactose IntoleranceA,Lactose IntoleranceB,Down SyndromeA,Down SyndromeB,Personality DisorderA,Personality DisorderA,Overactive BladderA,Overactive BladderB,DepressionA,DepressionB,Juvenile DiabetesA,Juvenile DiabetesB,MalariaA,MalariaB,Social Anxiety DisorderA,Social Anxiety DisorderB,Premature EjaculationA,Premature EjaculationB,Hip FractureA,Hip FractureB,Excluded_Included
1457,2,1,1,5,5,3,3,2,2,1,1,4,4,2,2,3,3,5,5,1,1,5,5,2,2,1,1,5,5,2,2,2,2,3,3,5,5,2,3,2,4,5,5,5,5,3,3,3,3,2,4,1,1,1,1,1,1,5,5,5,5,3,3,3,3,5,5,1,1,5,5,1,1,2,3,4,4,4,4,1,1,3,2,5,5,3,3,2,3,4,5,5,5,1,1,3,3,3,3,1,1,3,3,3,3,5,5,3,3,2,3,5,5,5,5,5,5,3,3,1,1,5,5,1
1458,1,1,1,3,5,5,5,1,1,4,2,5,5,5,5,5,4,5,4,3,3,4,3,5,4,4,2,5,5,4,3,5,4,4,4,5,5,5,3,5,5,5,5,5,5,5,5,5,3,5,3,4,3,1,1,2,2,5,4,5,5,4,3,5,4,5,4,4,1,5,5,5,4,5,3,5,3,5,4,1,1,4,4,5,5,5,5,5,5,1,3,5,5,2,1,3,2,4,4,1,1,4,1,5,4,5,5,5,5,5,4,5,3,5,,5,3,4,3,3,2,5,5,1
1459,1,1,1,5,5,5,5,3,1,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,3,3,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,3,3,5,5,5,5,3,3,3,3,5,5,5,5,3,3,3,3,5,5,3,3,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,3,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1
1463,1,1,1,5,5,3,3,1,1,2,1,3,3,3,4,3,3,3,3,1,1,5,5,2,2,1,1,5,5,3,3,5,5,3,3,5,5,3,3,4,4,5,5,5,5,3,3,5,1,3,3,3,3,1,2,1,1,5,3,5,3,4,4,5,5,5,5,1,1,4,5,3,3,3,3,4,3,4,4,1,1,5,5,5,5,5,5,5,5,4,3,5,5,3,3,1,3,4,4,5,1,3,1,5,5,5,5,4,3,4,4,4,3,5,5,5,5,3,3,1,1,5,5,1
1465,1,1,1,5,5,5,5,1,1,1,1,3,3,1,1,3,3,3,3,3,3,1,1,1,1,3,3,3,3,1,1,3,3,3,3,5,1,1,1,3,3,5,5,5,5,3,3,1,1,1,1,3,3,1,1,1,1,5,1,3,3,3,3,1,1,3,3,1,1,3,3,3,3,1,1,1,1,5,5,1,1,3,3,5,5,5,5,3,3,5,5,5,5,3,3,3,3,3,3,1,1,5,3,1,1,3,3,3,3,3,3,3,3,3,3,5,5,3,3,1,1,5,5,1
1467,2,1,1,5,5,3,3,1,1,3,1,5,5,3,3,5,5,5,5,3,3,5,5,3,3,2,1,5,5,3,3,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,3,3,5,5,3,3,1,1,3,3,3,3,5,5,3,3,3,3,5,5,1,1,3,3,3,3,3,3,3,3,5,5,1,1,5,5,5,5,5,5,5,5,3,3,5,5,5,5,3,3,5,5,1,1,4,4,4,4,3,3,3,3,4,4,4,4,5,5,5,5,5,5,3,3,5,5,1
1472,3,1,1,4,5,5,5,4,1,2,1,3,1,3,1,2,2,3,3,1,1,1,2,3,3,2,1,4,5,1,1,2,2,2,2,4,4,3,3,3,4,5,5,5,5,3,3,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,3,3,5,5,1,1,3,3,3,3,4,3,3,2,4,4,1,1,3,2,5,5,3,3,4,5,1,1,5,5,3,3,2,1,2,2,1,1,1,1,3,3,3,3,1,1,4,4,5,5,4,4,3,3,3,3,2,3,1,1,1
1477,1,1,1,5,5,3,2,1,1,2,1,5,4,2,3,4,3,5,4,1,3,5,4,3,1,2,1,4,3,5,3,5,3,5,3,5,3,3,4,4,4,5,5,5,4,3,1,2,1,3,3,1,2,1,3,2,1,5,3,5,4,5,4,5,4,5,4,1,1,5,4,3,2,5,2,2,3,4,2,3,1,3,3,5,4,5,3,5,3,3,4,5,4,1,2,1,2,5,4,2,1,5,4,4,4,4,4,4,3,3,3,4,4,5,4,5,4,4,3,3,4,2,4,1
1478,2,1,1,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,1,1,5,5,4,4,1,1,4,4,1,1,4,4,4,4,5,5,3,4,5,5,5,5,5,5,4,4,4,4,4,4,5,5,1,1,3,3,3,3,4,4,5,5,4,4,5,5,1,1,5,5,5,5,3,3,4,4,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,5,5,1
1479,1,1,1,5,4,4,3,3,3,3,3,5,4,4,3,5,,5,4,3,2,5,5,3,3,4,2,5,5,5,3,5,5,5,4,5,5,,,4,4,5,5,5,3,,4,3,3,5,4,4,4,1,3,4,3,5,4,5,5,5,4,5,5,5,3,1,3,5,4,3,3,5,3,4,3,5,5,2,2,5,4,5,5,5,5,5,5,2,3,5,5,3,4,3,5,5,4,1,3,4,3,5,4,5,5,5,3,4,4,5,5,5,5,5,5,4,4,4,3,5,5,1
1480,2,1,1,5,5,4,4,1,1,1,1,1,1,2,2,4,4,4,4,1,1,4,4,4,4,3,3,5,5,1,1,3,3,4,4,5,5,5,5,5,5,5,5,5,5,3,3,1,1,1,1,3,3,1,5,1,1,2,2,5,5,4,4,5,5,5,5,1,1,5,5,3,3,2,2,3,3,5,5,1,1,5,5,5,5,4,4,5,5,3,3,5,5,4,4,3,3,3,3,1,1,4,4,3,3,5,5,3,3,3,3,5,5,5,5,5,5,4,4,2,2,5,5,1
1481,3,1,1,5,5,3,2,2,1,2,1,4,3,3,3,3,3,4,3,1,1,5,5,3,3,3,2,5,5,3,2,3,3,3,3,5,5,4,3,4,4,5,5,5,5,3,3,3,2,3,2,3,3,1,3,3,1,4,2,4,4,4,4,3,3,5,5,1,1,5,5,3,4,3,2,3,3,5,5,2,1,4,4,5,5,5,5,5,5,3,5,5,5,3,4,3,3,4,4,1,1,5,4,4,4,5,5,3,3,3,4,3,4,5,5,5,5,3,2,2,2,5,5,1
1483,1,1,1,5,5,4,4,1,1,1,2,4,4,4,4,5,5,5,5,1,3,5,5,2,2,4,3,5,5,4,3,5,5,5,5,5,4,4,3,4,3,5,5,5,5,4,4,2,3,1,3,1,3,1,5,1,1,5,4,5,5,3,3,5,5,5,5,1,1,5,5,2,5,5,5,3,3,5,5,1,1,4,2,5,5,5,5,5,5,2,4,5,4,2,4,1,5,5,5,1,1,5,4,5,2,5,5,3,3,3,3,5,5,5,5,5,5,2,4,3,3,5,5,1
1484,1,1,1,5,5,5,5,2,1,3,1,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,3,3,5,5,1,1,5,5,3,4,5,5,5,5,2,2,5,5,1,1,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1
1486,3,1,1,5,5,3,3,2,2,3,3,3,3,3,3,4,4,3,3,2,2,5,4,3,3,3,4,5,5,3,4,3,3,4,4,4,4,4,4,5,5,5,5,3,3,3,3,3,3,3,3,3,3,2,2,1,2,2,2,5,5,2,2,5,5,3,3,1,1,5,5,2,2,3,3,4,4,5,5,1,1,3,3,5,5,4,4,3,3,3,3,5,5,3,3,3,3,5,5,1,1,3,3,3,3,5,5,5,5,3,3,3,3,3,3,5,5,3,3,2,2,5,5,1
1487,1,1,1,5,5,1,1,1,1,2,2,5,5,1,1,1,1,5,5,1,1,3,3,2,2,1,1,4,4,3,3,3,3,2,3,5,5,3,3,3,3,5,5,5,5,4,4,4,4,5,5,1,1,1,1,1,1,5,5,5,5,3,3,1,1,4,2,1,1,3,3,2,2,5,5,1,1,4,4,1,1,3,3,5,5,3,3,5,5,5,5,5,5,1,1,1,3,3,3,1,1,3,3,1,1,4,5,3,3,3,3,3,3,5,5,5,5,2,2,1,1,5,5,1
1490,1,1,1,4,5,5,5,1,1,3,2,4,4,3,3,4,3,5,4,1,3,5,4,3,3,2,1,5,4,2,1,1,1,5,4,5,4,2,2,4,4,5,5,5,4,4,4,4,3,3,4,2,2,1,3,1,1,5,3,5,5,3,3,4,4,5,4,1,1,5,4,2,3,3,3,4,4,4,3,1,1,2,1,5,5,4,3,4,3,1,2,5,5,1,1,3,3,2,2,1,1,3,3,3,2,5,5,4,5,3,3,4,4,5,4,5,4,3,3,1,1,3,5,1
1491,2,1,1,4,5,3,3,1,1,2,2,5,4,2,3,4,3,4,3,1,1,5,5,3,3,3,3,5,5,3,3,4,4,3,4,5,5,2,2,5,5,5,5,5,5,3,3,2,2,3,3,1,2,1,1,1,1,3,3,5,5,3,3,2,2,5,5,1,1,5,5,,,3,3,3,3,5,5,1,1,4,1,5,5,5,5,,,1,3,5,5,1,1,2,4,4,4,1,1,2,3,1,3,5,5,3,3,4,4,4,4,5,5,5,5,3,3,1,3,1,5,1
1492,1,1,1,5,5,4,4,1,1,1,2,5,4,2,3,3,3,5,5,1,3,5,5,3,3,1,2,4,4,5,4,3,3,4,4,5,5,5,4,5,5,5,5,5,5,3,4,2,3,5,5,1,1,1,1,1,3,5,5,5,5,2,3,2,4,4,4,1,1,5,5,2,3,4,4,4,3,4,4,1,1,3,3,5,5,4,4,3,3,4,4,5,5,1,3,5,5,4,4,1,1,4,4,2,1,5,5,5,5,4,4,5,5,5,5,5,5,3,3,1,1,5,5,1
1493,3,1,1,5,5,2,4,1,1,2,2,4,5,2,3,4,5,5,5,1,1,2,3,3,3,1,1,3,4,4,3,1,1,1,2,5,4,3,5,4,5,5,5,5,5,2,4,1,1,2,1,3,2,1,1,1,1,3,3,5,5,4,4,4,4,5,5,1,1,3,4,1,1,5,5,3,3,3,4,1,1,3,3,5,5,5,5,4,4,1,3,5,5,5,3,3,3,5,5,1,1,2,3,2,2,3,5,5,4,3,3,5,4,5,5,5,5,3,2,2,1,5,5,1
1494,1,1,1,5,5,3,3,1,1,3,2,5,3,3,3,3,3,5,2,1,1,5,5,3,2,3,3,4,4,4,2,2,2,3,3,5,5,4,3,4,2,5,5,5,2,2,1,1,1,2,2,3,3,1,1,1,1,3,3,4,4,2,2,3,3,4,4,1,1,5,5,2,1,5,3,3,3,3,2,1,1,2,2,5,5,3,3,3,2,1,5,5,5,3,1,3,3,3,3,1,1,4,4,5,2,5,5,3,3,4,2,3,3,5,5,5,5,3,2,2,1,5,5,1
1498,1,1,1,5,5,2,2,1,1,1,1,1,1,5,1,1,5,,,1,1,1,5,1,1,1,1,1,5,4,1,1,1,5,5,5,5,1,1,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,3,1,,,5,5,1,1,5,5,5,1,1,1,5,5,1,1,4,1,4,1,5,1,1,1,5,1,5,5,5,4,5,4,1,1,5,5,1,1,1,1,5,1,1,1,5,4,5,1,,,5,4,4,1,5,4,5,5,5,5,4,1,1,1,5,5,1
1501,2,1,1,5,4,3,2,3,2,1,1,5,3,3,2,4,3,2,3,1,1,5,5,3,2,1,1,5,5,4,1,2,3,1,3,4,4,4,2,3,3,5,4,5,3,3,3,2,1,1,2,3,2,1,4,1,1,1,1,5,4,4,2,3,3,5,4,1,1,5,5,3,3,2,3,3,3,4,3,1,1,4,4,5,5,5,5,4,3,2,2,5,4,1,3,1,3,3,3,1,1,4,4,4,3,5,3,3,3,3,2,4,4,5,5,4,4,3,3,1,2,3,4,1
1505,3,1,1,5,5,3,3,1,1,1,1,2,1,3,2,4,4,2,2,1,1,5,5,3,3,2,2,4,4,1,2,3,2,3,3,3,2,4,3,4,4,5,5,5,5,3,3,2,2,1,1,1,1,1,1,4,1,1,2,5,5,4,3,4,4,3,3,1,1,4,4,2,2,1,1,3,3,3,3,1,1,2,2,5,5,5,5,3,4,2,4,5,5,3,3,2,2,4,4,1,1,3,3,4,4,5,5,3,4,3,3,3,3,4,4,2,2,4,4,2,1,4,4,1
1507,1,1,1,4,4,3,4,2,3,2,3,3,2,4,4,4,4,1,2,1,2,5,5,3,3,3,3,5,4,2,2,3,2,2,2,4,2,4,4,3,4,4,4,4,3,3,3,1,2,2,3,3,3,1,4,1,1,2,3,4,4,3,3,3,3,4,4,1,1,4,4,3,3,3,3,3,3,3,4,1,1,2,2,4,4,4,4,2,3,1,1,4,4,3,3,2,1,4,3,1,1,4,3,4,2,4,4,4,3,4,3,4,4,4,4,3,3,2,2,2,3,3,3,1
1509,1,1,1,5,5,2,4,2,2,3,3,4,5,2,5,5,5,5,5,1,4,5,5,3,3,1,1,5,5,1,1,5,5,2,5,5,5,2,3,5,5,5,5,5,5,2,4,1,1,5,5,5,3,1,1,1,1,5,5,5,5,4,5,1,3,5,5,1,1,5,5,2,3,5,5,5,5,5,5,1,1,4,4,5,5,5,5,5,5,3,3,5,5,5,3,1,3,5,5,1,1,5,5,2,4,5,5,4,5,2,5,5,5,5,5,5,5,2,4,1,1,5,5,1
1512,3,1,1,5,3,2,2,2,1,2,1,3,1,5,4,5,4,2,2,1,4,5,5,3,4,1,2,4,5,3,1,5,4,4,2,5,3,5,5,4,5,5,5,5,5,3,3,2,2,3,1,4,4,2,4,1,1,3,1,5,4,4,4,5,5,2,1,1,1,5,5,4,4,2,2,4,4,4,4,1,1,4,3,5,5,5,5,4,4,3,5,5,4,3,5,1,4,5,5,1,1,4,2,2,1,5,5,3,3,5,5,5,4,2,3,5,5,3,2,4,3,5,5,1
1513,2,1,1,5,5,5,5,1,1,3,1,1,1,3,3,1,1,4,5,2,1,5,5,4,5,2,4,3,3,2,1,5,5,4,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,5,1,1,3,1,5,3,3,5,1,5,5,1,1,5,5,5,5,1,1,5,5,5,5,5,1,1,1,5,5,1,1,5,5,5,5,3,3,5,5,1,5,5,5,1,1,5,5,3,3,5,1,5,5,5,1,5,5,1,1,5,5,1,1,5,5,5,5,1,1,1,1,5,5,1
1518,1,1,1,5,5,4,3,1,1,3,2,4,2,2,1,5,4,5,5,1,1,3,3,3,2,1,1,5,3,3,1,2,1,4,3,5,5,1,2,5,5,5,5,5,5,2,2,1,1,3,3,4,4,1,1,1,1,5,3,5,5,2,2,3,3,5,3,1,1,5,5,2,1,4,4,3,3,4,2,1,1,4,3,5,5,4,4,,,3,3,5,5,2,2,3,3,5,5,1,1,2,2,1,1,4,5,4,3,3,3,4,4,5,5,5,5,3,3,1,1,5,5,1
1519,1,1,1,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,5,5,1,1,5,5,1,1,1,1,5,5,5,5,1,5,3,5,5,5,5,5,3,5,3,3,3,1,3,5,1,5,1,1,3,1,5,5,3,3,1,3,3,5,1,3,5,5,3,5,3,3,3,5,5,5,1,1,3,5,5,5,5,5,5,5,1,5,5,5,1,3,3,3,5,5,1,1,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,3,3,3,3,5,5,1
1521,2,1,1,5,5,5,5,1,1,1,1,3,1,1,1,3,3,5,5,1,1,5,5,3,3,1,1,3,3,1,1,4,4,5,5,5,5,5,5,5,5,5,5,5,5,4,1,1,1,2,4,3,3,1,1,1,1,5,5,5,5,2,2,2,2,5,3,1,1,5,5,2,3,4,4,5,3,5,5,1,1,3,3,5,5,4,4,5,5,5,5,5,5,2,4,3,3,2,2,1,1,5,5,2,2,3,3,1,1,3,3,5,5,5,5,5,5,1,1,1,1,5,5,1
1523,1,1,1,5,5,4,5,2,1,4,3,3,3,4,3,5,5,5,5,1,1,3,3,4,3,3,3,5,4,3,3,4,3,5,5,5,4,3,3,5,5,5,5,5,5,5,5,1,3,3,3,4,3,1,1,1,1,4,3,5,5,4,4,3,4,4,4,1,1,5,5,4,3,5,5,5,5,4,4,1,1,4,4,5,5,5,5,4,4,2,3,5,5,2,4,3,3,5,5,1,1,4,3,5,5,5,5,5,5,4,3,5,5,5,5,5,5,5,5,3,3,5,5,1
1524,1,1,1,2,4,2,2,1,1,3,1,4,3,4,1,4,1,4,2,1,1,2,4,4,1,1,1,5,3,4,2,2,1,2,4,4,4,1,3,4,4,5,3,5,4,3,3,3,2,4,4,3,2,1,2,3,3,5,3,5,4,3,2,2,3,5,4,1,1,5,5,3,1,5,4,2,1,4,3,1,1,5,3,5,5,3,3,5,4,2,3,5,4,4,2,1,4,4,2,1,1,1,1,4,3,4,4,4,3,2,2,4,4,5,4,5,1,2,1,2,1,1,2,1
1529,1,1,1,5,5,4,4,2,1,2,2,5,5,2,2,3,3,4,3,3,3,2,3,4,4,2,2,4,4,2,1,3,3,5,5,4,2,3,3,4,3,5,5,4,4,3,3,3,2,4,2,3,3,1,1,1,1,4,4,4,3,4,4,2,2,4,5,2,2,4,4,4,4,4,3,4,4,4,4,1,1,5,5,5,5,4,4,5,5,3,3,5,5,3,3,3,2,3,3,2,2,4,4,5,5,4,4,3,3,3,3,5,5,5,5,4,4,4,4,3,4,5,5,1
1530,1,1,1,4,5,3,3,4,3,2,2,2,2,4,3,4,4,2,2,3,3,2,2,2,3,3,3,5,5,2,2,3,3,3,3,5,5,3,3,4,4,5,5,5,5,3,3,2,2,3,3,3,3,1,1,2,2,2,2,4,5,3,3,3,3,5,5,1,1,4,4,3,3,3,3,3,3,4,4,1,1,2,2,5,5,4,4,2,2,1,1,5,5,3,3,2,2,4,4,3,3,1,1,4,4,5,5,3,3,3,3,3,3,5,5,5,5,2,2,2,1,1,4,1
1531,1,1,1,5,5,3,2,2,1,1,1,3,2,3,2,3,2,2,1,1,1,4,3,1,2,2,2,3,2,2,2,4,2,4,4,2,3,5,5,4,4,5,5,4,4,3,,3,2,3,3,3,2,1,1,1,1,3,3,2,2,2,2,5,5,5,5,1,1,2,2,1,2,2,2,2,3,3,3,1,1,3,3,5,5,3,4,4,3,2,3,1,2,3,3,1,1,2,2,1,1,4,4,4,4,3,3,2,2,4,5,4,4,3,3,4,4,3,3,3,3,3,4,1
1532,1,1,1,2,4,5,4,4,2,3,3,5,5,3,4,5,5,5,5,1,3,5,4,4,3,1,2,5,4,5,3,1,2,3,5,5,4,3,1,4,4,5,5,5,5,4,4,3,3,5,4,3,3,1,1,1,1,4,3,5,4,2,2,3,3,5,4,1,2,4,4,1,1,5,4,4,4,5,4,1,1,4,4,5,5,4,4,4,4,2,3,5,5,1,1,1,5,3,2,1,1,3,3,4,3,5,4,4,4,3,2,5,5,5,4,5,4,4,4,3,3,3,3,1
1534,1,1,1,5,5,4,3,1,1,1,1,3,4,2,1,3,3,4,4,1,1,5,5,4,1,1,1,5,2,1,1,2,2,2,2,5,4,1,1,2,2,5,5,5,5,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5,5,5,5,5,5,5,5,1,1,5,5,1,1,4,3,2,4,4,4,1,1,2,2,5,5,4,4,4,4,1,1,5,4,1,1,,,,,1,1,2,1,4,1,5,5,4,2,3,2,3,2,5,5,5,5,2,2,1,1,5,5,1
1535,2,1,1,5,5,4,4,1,1,4,1,5,1,1,1,5,4,4,4,1,1,1,1,1,1,2,1,5,5,1,1,4,4,5,5,5,5,1,1,1,1,1,1,1,5,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,5,5,5,1,1,5,5,1,1,4,4,4,4,4,4,1,1,5,1,5,5,4,4,5,4,4,5,5,5,1,1,1,1,4,4,1,1,1,5,1,1,1,5,4,4,5,5,4,5,5,5,5,5,4,4,4,4,5,5,1
1536,2,1,1,5,5,5,5,1,1,3,2,4,3,5,4,3,3,3,3,5,5,5,4,4,4,4,4,4,4,4,5,4,4,5,5,5,5,1,1,4,4,5,5,5,5,3,3,3,3,3,5,3,4,1,1,1,1,3,4,5,5,2,2,1,1,3,3,1,1,3,3,1,1,3,3,3,4,3,3,1,1,2,3,5,5,4,4,2,3,3,3,5,5,2,3,1,1,3,3,1,1,1,1,2,2,4,4,1,2,1,1,5,5,4,5,2,3,1,1,1,1,5,4,1
1538,1,1,1,5,5,1,1,1,1,3,3,1,1,1,1,1,1,4,4,1,1,3,3,4,4,1,1,4,4,1,1,1,1,1,1,5,5,5,5,3,3,5,5,5,5,2,2,1,1,5,5,1,1,1,1,1,1,1,1,4,4,1,1,5,5,3,3,1,1,5,5,1,1,4,4,1,1,3,3,1,1,4,4,5,5,5,5,3,3,3,3,5,5,3,3,4,4,4,4,1,1,1,1,1,1,5,5,4,4,1,1,1,1,5,5,5,5,1,1,1,1,5,5,1
1541,1,1,1,5,5,3,3,1,1,3,3,2,2,3,3,3,3,3,3,3,3,4,4,5,5,3,3,4,4,2,2,4,4,4,4,5,5,4,4,3,3,5,5,5,5,4,4,2,2,1,1,3,3,1,1,2,2,3,3,5,5,3,3,4,4,4,4,1,1,4,4,3,3,3,3,3,3,5,5,2,2,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,3,5,5,3,3,5,5,5,5,5,5,3,3,3,3,4,4,4,4,4,4,3,3,4,4,5,5,1
1543,1,1,1,2,4,4,3,1,1,1,1,5,2,4,3,4,4,5,4,2,3,4,3,3,3,2,2,5,4,4,2,3,4,3,4,5,4,3,4,5,5,5,5,5,5,2,2,4,2,4,3,1,1,1,4,1,1,4,3,5,5,5,4,4,3,5,5,1,2,4,3,1,1,4,4,4,4,4,5,1,1,4,3,5,5,4,4,3,2,1,4,5,5,1,1,2,4,5,5,1,1,3,3,4,2,5,5,3,2,2,2,5,4,5,5,5,5,2,3,2,1,2,4,1
1545,1,1,1,5,4,5,5,4,3,2,1,5,1,5,2,5,3,5,2,3,1,5,4,4,1,4,3,5,5,3,3,5,5,5,4,4,1,3,3,5,2,5,5,5,4,4,3,4,5,3,3,3,3,4,1,3,3,5,1,3,3,5,5,3,3,5,5,3,3,3,3,5,4,5,5,5,5,5,3,4,1,5,5,5,5,5,5,5,3,5,5,5,4,4,4,2,1,5,5,4,1,5,5,5,5,4,3,5,5,4,3,5,5,5,5,3,3,3,3,4,1,5,5,1
1548,2,1,1,5,5,3,3,4,1,3,1,,,4,3,5,3,3,3,3,3,5,4,3,3,4,3,5,4,4,1,2,2,3,3,5,4,1,3,4,3,5,5,5,5,4,3,2,2,4,4,2,2,1,1,1,1,2,3,4,3,2,1,5,4,4,4,1,1,5,4,1,1,1,2,1,1,4,3,1,1,3,3,5,5,4,4,5,4,4,4,5,5,2,3,4,3,5,5,2,1,4,4,4,4,4,4,1,1,,,4,4,5,5,5,5,4,4,1,1,5,5,1
1550,1,1,1,4,5,5,4,5,1,2,1,5,3,1,1,4,4,5,5,3,3,5,5,3,3,1,1,3,3,4,4,2,2,4,3,5,3,5,2,5,5,5,4,5,5,3,3,1,1,1,1,3,3,1,1,1,1,3,3,5,5,4,4,4,3,3,3,1,1,5,5,1,1,5,3,3,3,5,4,1,1,2,2,5,5,5,5,4,3,1,1,5,5,3,3,3,3,3,3,1,1,4,2,4,1,5,5,5,5,1,1,4,4,5,4,5,5,1,1,1,1,2,3,1
1551,1,1,1,1,4,5,5,1,1,1,1,5,2,1,1,5,5,5,5,1,1,5,5,5,5,5,5,5,4,5,3,1,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1,5,1,1,1,1,5,3,5,5,5,5,1,3,5,5,1,1,5,5,1,1,5,5,4,4,5,5,1,1,5,5,5,5,5,5,5,5,1,4,5,5,1,4,1,4,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,1,3,1,5,1
1555,1,1,1,5,4,3,3,1,1,3,3,4,2,3,3,4,2,2,2,2,2,2,2,3,3,3,3,5,4,2,2,4,2,4,3,5,5,4,4,4,4,5,5,3,3,2,2,4,4,5,5,3,3,2,2,3,3,5,5,5,5,3,3,3,3,5,3,3,3,4,4,2,1,2,1,3,3,4,4,1,1,4,3,5,5,5,3,4,4,4,3,5,5,3,3,3,3,5,4,3,3,4,4,4,4,4,3,3,3,4,4,4,3,5,5,5,5,3,3,3,3,5,5,1
1558,2,1,1,5,5,2,2,1,1,4,4,2,2,3,3,3,3,3,3,4,4,5,5,5,5,3,3,4,4,2,2,3,3,2,2,5,5,4,4,4,4,5,5,5,5,3,3,2,2,2,2,1,1,1,1,1,1,3,1,4,4,3,3,2,2,4,4,1,1,3,3,2,1,1,1,2,2,4,4,1,1,3,1,5,5,4,3,1,1,2,2,5,5,2,2,1,3,3,3,1,1,3,1,3,1,4,4,4,4,2,2,2,3,4,4,4,4,1,1,3,3,5,5,1
1559,3,1,1,2,5,5,5,1,1,2,1,3,3,1,1,5,5,5,5,2,3,4,4,4,2,4,3,5,5,3,3,5,5,3,3,5,5,3,3,5,5,5,5,5,5,5,3,3,3,3,4,2,3,1,3,1,2,4,5,5,5,3,3,3,4,5,5,1,1,4,4,2,2,5,5,5,5,3,3,1,1,2,2,5,5,5,5,3,3,2,3,5,5,1,3,3,5,5,3,1,1,3,4,2,3,5,5,5,5,5,2,5,5,5,5,5,5,4,4,2,2,5,5,1
1563,2,1,1,5,5,2,3,2,1,1,1,4,1,1,1,4,4,4,4,1,1,5,5,2,2,1,1,4,4,2,1,4,3,3,3,5,5,2,1,4,4,5,5,5,5,3,3,4,2,3,1,1,1,1,1,3,1,4,2,4,5,3,3,2,3,5,5,1,1,5,5,2,3,4,4,2,2,4,4,1,1,5,5,5,5,5,5,5,5,4,4,5,5,1,1,3,4,4,4,5,1,5,4,5,5,5,5,2,2,3,3,2,2,5,5,4,4,3,3,1,1,4,4,1
